0.058466,2.2204e-16
0.028382,2.2204e-16
0.018921,2.2204e-16
0.0050057,2.2204e-16
0.0021524,2.2204e-16
0.043449,2.2204e-16
0.033488,2.2204e-16
0.084446,2.2204e-16
0.065975,2.2204e-16
0.036391,2.2204e-16
0.019722,2.2204e-16
0.00090102,2.2204e-16
0.052209,2.2204e-16
0.0025529,2.2204e-16
0.0027531,2.2204e-16
0.0038043,2.2204e-16
0.00045051,2.2204e-16
0.00055062,2.2204e-16
0.048655,2.2204e-16
0.064223,2.2204e-16
0.039044,2.2204e-16
0.030234,2.2204e-16
0.0079089,2.2204e-16
0.055212,2.2204e-16
0.057365,2.2204e-16
0.0081592,2.2204e-16
0.002653,2.2204e-16
0.0012514,2.2204e-16
0.057865,2.2204e-16
0.052359,2.2204e-16
0.095007,2.2204e-16
0.042248,2.2204e-16
0.025429,2.2204e-16
0.016268,2.2204e-16
0.0031035,2.2204e-16
0.052259,2.2204e-16
0.049806,2.2204e-16
0.090953,2.2204e-16
0.042848,2.2204e-16
0.039495,2.2204e-16
0.0064573,2.2204e-16
0.00020023,2.2204e-16
0.06187,2.2204e-16
0.067376,2.2204e-16
0.04435,2.2204e-16
0.018971,2.2204e-16
0.0023026,2.2204e-16
0.069228,2.2204e-16
0.00075085,2.2204e-16
0.073283,2.2204e-16
0.055363,2.2204e-16
0.089902,2.2204e-16
0.014466,2.2204e-16
0.076236,2.2204e-16
0.004455,2.2204e-16
0.0038043,2.2204e-16
0.065024,2.2204e-16
0.068177,2.2204e-16
0.074034,2.2204e-16
0.051558,2.2204e-16
0.051058,2.2204e-16
0.0058566,2.2204e-16
0.00025028,2.2204e-16
0.063171,2.2204e-16
0.093456,2.2204e-16
0.048905,2.2204e-16
0.021324,2.2204e-16
0.0076086,2.2204e-16
0.13761,2.2204e-16
0.10192,2.2204e-16
0.02648,2.2204e-16
0.0065074,2.2204e-16
0.0011012,2.2204e-16
0.094457,2.2204e-16
0.074134,2.2204e-16
0.080254,0.039212
0.006157,2.2204e-16
0.0045552,2.2204e-16
0.065524,2.2204e-16
0.074134,2.2204e-16
0.049639,0.11408
0.060869,2.2204e-16
0.0063071,2.2204e-16
0.024378,2.2204e-16
0.017616,0.11173
0.077988,2.2204e-16
0.11433,2.2204e-16
0.02613,2.2204e-16
0.030384,2.2204e-16
0.023527,2.2204e-16
0.0099613,2.2204e-16
0.0020023,2.2204e-16
0.06157,2.2204e-16
0.061319,2.2204e-16
0.014617,2.2204e-16
0.0087599,2.2204e-16
0.00015017,2.2204e-16
0.072382,2.2204e-16
0.10372,2.2204e-16
0.066125,2.2204e-16
0.018821,2.2204e-16
0.040296,2.2204e-16
0.0010512,2.2204e-16
0.11213,2.2204e-16
0.055563,2.2204e-16
0.084345,2.2204e-16
0.089551,2.2204e-16
0.077438,2.2204e-16
0.005306,2.2204e-16
0.041447,2.2204e-16
0.025929,2.2204e-16
0.10101,2.2204e-16
0.057916,2.2204e-16
0.02693,2.2204e-16
0.01757,2.2204e-16
0.0013015,2.2204e-16
0.077287,2.2204e-16
0.072632,2.2204e-16
0.039044,2.2204e-16
0.025529,2.2204e-16
0.0027031,2.2204e-16
0.11623,2.2204e-16
0.077688,2.2204e-16
0.041397,2.2204e-16
0.00055062,2.2204e-16
0.11343,2.2204e-16
0.080091,2.2204e-16
0.0439,2.2204e-16
0.052608,0.075576
0.054211,2.2204e-16
0.015668,2.2204e-16
0.011113,2.2204e-16
0.0443,2.2204e-16
0.016719,2.2204e-16
0.0023026,2.2204e-16
0.072782,2.2204e-16
0.00040045,2.2204e-16
0.080341,2.2204e-16
0.051759,2.2204e-16
0.09746,2.2204e-16
0.052459,2.2204e-16
0.081993,2.2204e-16
0.064473,2.2204e-16
0.0066575,2.2204e-16
0.0048054,2.2204e-16
0.091503,2.2204e-16
0.095658,2.2204e-16
0.099454,0.021107
0.0050057,2.2204e-16
0.0029533,2.2204e-16
0.076086,2.2204e-16
0.07088,2.2204e-16
0.0064573,2.2204e-16
0.01752,2.2204e-16
0.00010011,2.2204e-16
0.073333,2.2204e-16
0.086998,2.2204e-16
0.086798,2.2204e-16
0.083244,2.2204e-16
0.068027,2.2204e-16
0.027781,2.2204e-16
0.0056063,2.2204e-16
0.090653,2.2204e-16
0.056914,2.2204e-16
0.023026,2.2204e-16
0.0061069,2.2204e-16
0.00060068,2.2204e-16
0.056063,2.2204e-16
0.056314,2.2204e-16
0.029333,2.2204e-16
0.0077087,2.2204e-16
0.097811,2.2204e-16
0.090602,2.2204e-16
0.061369,2.2204e-16
0.019872,2.2204e-16
0.00881,2.2204e-16
0.09741,2.2204e-16
0.065975,2.2204e-16
0.068077,2.2204e-16
0.009711,2.2204e-16
0.0068077,2.2204e-16
0.092755,2.2204e-16
0.074735,2.2204e-16
0.014416,2.2204e-16
0.0050557,2.2204e-16
0.00010011,2.2204e-16
0.091403,2.2204e-16
0.09731,2.2204e-16
0.076236,2.2204e-16
0.065925,2.2204e-16
0.077037,2.2204e-16
0.077137,2.2204e-16
0.0049055,2.2204e-16
0.17425,2.2204e-16
0.08885,2.2204e-16
0.02678,2.2204e-16
0.0076086,2.2204e-16
0.00080091,2.2204e-16
0.078339,2.2204e-16
0.098962,2.2204e-16
0.093606,2.2204e-16
0.022325,2.2204e-16
0.0445,2.2204e-16
0.0043049,2.2204e-16
0.00045051,2.2204e-16
0.063121,2.2204e-16
0.092405,2.2204e-16
0.22275,2.2204e-16
0.22465,2.2204e-16
0.18521,2.2204e-16
0.21094,2.2204e-16
0.11498,2.2204e-16
0.12734,2.2204e-16
0.11878,2.2204e-16
0.10447,2.2204e-16
0.085397,2.2204e-16
0.058616,2.2204e-16
0.087349,2.2204e-16
0.12124,2.2204e-16
0.10742,2.2204e-16
0.006157,2.2204e-16
0.0036541,2.2204e-16
0.091453,2.2204e-16
0.081592,2.2204e-16
0.019072,2.2204e-16
0.078088,2.2204e-16
0.015668,2.2204e-16
0.047554,2.2204e-16
0.045351,2.2204e-16
0.028282,2.2204e-16
0.0036541,2.2204e-16
0.0068578,2.2204e-16
0.020623,2.2204e-16
0.014967,2.2204e-16
0.0095108,2.2204e-16
0.0020023,2.2204e-16
5.0057e-05,2.2204e-16
0.10772,2.2204e-16
0.093306,2.2204e-16
0.072282,2.2204e-16
0.01767,2.2204e-16
0.0080591,2.2204e-16
0.090302,2.2204e-16
0.082493,2.2204e-16
0.0047554,2.2204e-16
0.061419,2.2204e-16
0.027131,2.2204e-16
0.073333,2.2204e-16
0.040796,2.2204e-16
0.024778,2.2204e-16
0.00040045,2.2204e-16
0.00095108,2.2204e-16
0.10672,2.2204e-16
0.069629,2.2204e-16
0.043049,2.2204e-16
0.063272,2.2204e-16
0.07073,2.2204e-16
0.076537,2.2204e-16
0.05286,2.2204e-16
0.064823,2.2204e-16
0.022826,2.2204e-16
0.0439,2.2204e-16
0.038794,2.2204e-16
0.024978,2.2204e-16
0.0082593,2.2204e-16
0.0024528,2.2204e-16
0.043649,2.2204e-16
0.043099,2.2204e-16
0.020974,2.2204e-16
0.042148,2.2204e-16
0.0445,2.2204e-16
0.049055,2.2204e-16
0.011763,2.2204e-16
0.0028032,2.2204e-16
0.00040045,2.2204e-16
0.038494,2.2204e-16
0.021524,2.2204e-16
0.019872,2.2204e-16
0.0040546,2.2204e-16
0.00020023,2.2204e-16
0.042448,2.2204e-16
0.040846,2.2204e-16
0.076036,2.2204e-16
0.068377,2.2204e-16
0.01802,2.2204e-16
0.0021024,2.2204e-16
0.0089101,2.2204e-16
0.0026029,2.2204e-16
0.0032537,2.2204e-16
0.0028532,2.2204e-16
0.00065074,2.2204e-16
0.00025028,2.2204e-16
0.090653,2.2204e-16
0.051308,2.2204e-16
0.003554,2.2204e-16
0.014066,2.2204e-16
0.00040045,2.2204e-16
0.062621,2.2204e-16
0.068528,2.2204e-16
0.029033,2.2204e-16
0.0016018,2.2204e-16
0.020623,2.2204e-16
0.00030034,2.2204e-16
0.055112,2.2204e-16
0.060368,2.2204e-16
0.072732,2.2204e-16
0.060418,2.2204e-16
0.023226,2.2204e-16
0.0086097,2.2204e-16
0.0023527,2.2204e-16
0.050557,2.2204e-16
0.029133,2.2204e-16
0.01777,2.2204e-16
0.007959,2.2204e-16
0.0012514,2.2204e-16
0.051358,2.2204e-16
0.066926,2.2204e-16
0.065574,2.2204e-16
0.02628,2.2204e-16
0.00886,2.2204e-16
0.0003504,2.2204e-16
0.0013015,2.2204e-16
0.066976,2.2204e-16
0.087699,2.2204e-16
0.060218,2.2204e-16
0.069429,2.2204e-16
0.025729,2.2204e-16
0.022826,2.2204e-16
0.004405,2.2204e-16
0.093055,2.2204e-16
0.067526,2.2204e-16
0.016669,2.2204e-16
0.0011513,2.2204e-16
0.0039545,2.2204e-16
0.049406,2.2204e-16
0.054812,2.2204e-16
0.078138,2.2204e-16
0.048505,2.2204e-16
