sknictik,10299,"sknictik,Friends or Not,1,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
hard_ac,10300,"hard_ac,Friends or Not,0,A,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
God_Gefest,10301,"God_Gefest,Matchmaker,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
crashcube,10302,"crashcube,Friends or Not,0,A,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
RisingSun,10303,"RisingSun,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Letov,10304,"Letov,Palindrome pairs,0,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,""brute force,dp,strings""
"
whitesky,10305,"whitesky,Friends or Not,0,A,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,""greedy,implementation""
"
Mr.Kutso,10306,"Mr.Kutso,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
pzlq1991,10307,"pzlq1991,Friends or Not,0,A,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
LFLONG,10308,"LFLONG,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
RagnSaman,10309,"RagnSaman,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
MustangUA,10310,"MustangUA,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
CLIrr,10311,"CLIrr,Friends or Not,0,A,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
cfk,10312,"cfk,Friends or Not,0,A,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
cfmajia,10313,"cfmajia,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
katalexey,10314,"katalexey,Friends or Not,0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
goldhuyang,10315,"goldhuyang,Zebra Tower,0,E,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,""data structures,greedy,sortings""
"
theeluwin,10316,"theeluwin,Friends or Not,0,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
martinradev,10317,"martinradev,Friends or Not,0,A,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
huyanghxy,10318,"huyanghxy,Zebra Tower,0,E,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,""data structures,greedy,sortings""
"
Akakii,10319,"Akakii,Matchmaker,0,B,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
data_h,10320,"data_h,Friends or Not,0,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Dave,10321,"Dave,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
hustlike,10322,"hustlike,Friends or Not,0,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
dkorduban,10323,"dkorduban,Friends or Not,0,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
abigale,10324,"abigale,Friends or Not,0,A,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
chousan,10325,"chousan,Friends or Not,0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Vincento,10326,"Vincento,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Kalombo,10327,"Kalombo,Friends or Not,0,A,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
AlexandrShcherbakov,10328,"AlexandrShcherbakov,Friends or Not,0,A,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,""greedy,implementation""
"
sundifi,10329,"sundifi,Friends or Not,1,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
opencwj,10330,"opencwj,Zebra Tower,0,E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""data structures,greedy,sortings""
"
Syra,10331,"Syra,Friends or Not,0,A,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
MarieL21,10332,"MarieL21,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
crayzig,10333,"crayzig,Friends or Not,0,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
nikolai97,10334,"nikolai97,String Manipulation 1.0,0,C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""binary search,brute force,data structures,strings""
"
Flame239,10335,"Flame239,Friends or Not,1,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
jx_wuyi,10336,"jx_wuyi,Friends or Not,0,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Lost_For_Words,10337,"Lost_For_Words,Friends or Not,0,A,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
fcjyorg,10338,"fcjyorg,Palindrome pairs,0,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""brute force,dp,strings""
"
ogirOK,10339,"ogirOK,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
waterhao,10340,"waterhao,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Volkov_Stanislav,10341,"Volkov_Stanislav,Friends or Not,0,A,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
cs1090216,10342,"cs1090216,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
tank1st99,10343,"tank1st99,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
magila,10344,"magila,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
sunnumberone,10345,"sunnumberone,Friends or Not,0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Simon.Alperovich,10346,"Simon.Alperovich,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
levani_sana1998,10347,"levani_sana1998,Friends or Not,1,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
alex20030190,10348,"alex20030190,Friends or Not,0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
bayram,10349,"bayram,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
and-zhabotinsky,10350,"and-zhabotinsky,Friends or Not,0,A,0,0,0,1,1,7,0,3,1,0,0,0,0,0,0,0,0,""greedy,implementation""
"
sergeishmaliy,10351,"sergeishmaliy,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Visse,10352,"Visse,Friends or Not,0,A,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
theeluwina,10353,"theeluwina,Friends or Not,1,A,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
DenisNP,10354,"DenisNP,Friends or Not,0,A,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
qweqwe123,10355,"qweqwe123,Friends or Not,0,A,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Ishtary,10356,"Ishtary,Friends or Not,0,A,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
sha-grisha,10357,"sha-grisha,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
yedek,10358,"yedek,Friends or Not,0,A,0,0,0,1,0,13,0,0,0,0,0,0,0,0,1,0,0,""greedy,implementation""
"
Restart,10359,"Restart,Friends or Not,0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
fz1989,10360,"fz1989,Friends or Not,0,A,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Vadul4ik,10361,"Vadul4ik,Friends or Not,0,A,0,0,0,1,7,10,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
shuna,10362,"shuna,Matchmaker,0,B,0,0,0,1,1,11,0,2,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
vovanz,10363,"vovanz,Friends or Not,0,A,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
t1ok,10364,"t1ok,Friends or Not,0,A,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
wengshtv2,10365,"wengshtv2,Friends or Not,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,""greedy,implementation""
"
artoff373,10366,"artoff373,Matchmaker,0,B,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
mbassem91,10367,"mbassem91,Friends or Not,0,A,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Dianochka,10368,"Dianochka,Friends or Not,0,A,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
geerk,10369,"geerk,Friends or Not,1,A,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
sengoku_nadeko,10370,"sengoku_nadeko,Friends or Not,0,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Slayer,10371,"Slayer,Friends or Not,0,A,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
edic0175,10372,"edic0175,Friends or Not,0,A,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
sempav,10373,"sempav,Friends or Not,0,A,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
krdln,10374,"krdln,Friends or Not,0,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,""greedy,implementation""
"
tyz95,10375,"tyz95,Friends or Not,0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
yaivanov,10376,"yaivanov,Friends or Not,0,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
zz1215,10377,"zz1215,Friends or Not,0,A,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2,0,0,""greedy,implementation""
"
kirilrumo,10378,"kirilrumo,Matchmaker,0,B,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
ankit.g1290,10379,"ankit.g1290,Friends or Not,0,A,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Shirou,10380,"Shirou,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
2008061626,10381,"2008061626,Friends or Not,0,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Suncelesta,10382,"Suncelesta,Friends or Not,0,A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
WRNWRN,10383,"WRNWRN,Matchmaker,0,B,0,0,0,1,1,3,0,7,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
mobgen,10384,"mobgen,String Manipulation 1.0,0,C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,""binary search,brute force,data structures,strings""
"
timonchev,10385,"timonchev,Matchmaker,0,B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
Luk,10386,"Luk,Matchmaker,0,B,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
JIOPD-XCII,10387,"JIOPD-XCII,Matchmaker,0,B,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
Tsugi,10388,"Tsugi,Friends or Not,0,A,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
NamonOmen,10389,"NamonOmen,Friends or Not,0,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
XadGar,10390,"XadGar,Friends or Not,0,A,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
wxyz1234,10391,"wxyz1234,Friends or Not,0,A,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
MiniMoj,10392,"MiniMoj,Friends or Not,0,A,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Archvile,10393,"Archvile,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
y.kemaev,10394,"y.kemaev,Friends or Not,0,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Zimbabwe23,10395,"Zimbabwe23,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
ZET99,10396,"ZET99,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
windofdeath,10397,"windofdeath,Friends or Not,1,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
kyprah,10398,"kyprah,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
dfhlnrt,10399,"dfhlnrt,Matchmaker,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,""greedy,sortings""
"
Sure,10400,"Sure,Friends or Not,0,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
antony.kovalyov,10401,"antony.kovalyov,Friends or Not,1,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
fingon,10402,"fingon,Friends or Not,0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
ravenc,10403,"ravenc,Palindrome pairs,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""brute force,dp,strings""
"
Horuka,10404,"Horuka,Matchmaker,0,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
joric41,10405,"joric41,Matchmaker,1,B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,""greedy,sortings""
"
simplest_coder,10406,"simplest_coder,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
misafir,10407,"misafir,Friends or Not,0,A,0,0,0,3,0,12,0,0,0,0,0,0,0,0,1,0,0,""greedy,implementation""
"
jjinixx,10408,"jjinixx,Friends or Not,0,A,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
djagya,10409,"djagya,Friends or Not,0,A,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,""greedy,implementation""
"
define0314,10410,"define0314,Friends or Not,0,A,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
hagva,10411,"hagva,Matchmaker,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
silentvow,10412,"silentvow,Friends or Not,0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Olga24912,10413,"Olga24912,Friends or Not,0,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
kireligo,10414,"kireligo,Matchmaker,1,B,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
alzater,10415,"alzater,Friends or Not,0,A,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
samchu,10416,"samchu,String Manipulation 1.0,0,C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""binary search,brute force,data structures,strings""
"
kira0531,10417,"kira0531,Friends or Not,0,A,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
chenyuguan,10418,"chenyuguan,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
CastedAway,10419,"CastedAway,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
maverik,10420,"maverik,Friends or Not,0,A,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Lwins_Lights,10421,"Lwins_Lights,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
immy.444,10422,"immy.444,Friends or Not,0,A,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
tarekegypte,10423,"tarekegypte,Friends or Not,0,A,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
maxim2011xam,10424,"maxim2011xam,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
dark.storoj,10425,"dark.storoj,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
DavletAG,10426,"DavletAG,Friends or Not,1,A,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Nurrr...,10427,"Nurrr...,Friends or Not,0,A,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Pycz,10428,"Pycz,Friends or Not,0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
max_wave,10429,"max_wave,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
yogurt,10430,"yogurt,Friends or Not,0,A,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
asazad,10431,"asazad,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
sergey.lobanovsky,10432,"sergey.lobanovsky,Matchmaker,0,B,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
makaroni4,10433,"makaroni4,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Floop,10434,"Floop,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
fata2ex,10435,"fata2ex,Matchmaker,0,B,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
rayanral,10436,"rayanral,Matchmaker,0,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
astro75,10437,"astro75,Friends or Not,0,A,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Centimo,10438,"Centimo,Friends or Not,0,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
S.Bahodur,10439,"S.Bahodur,Friends or Not,1,A,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
dimmko,10440,"dimmko,Friends or Not,0,A,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Privetlivii,10441,"Privetlivii,Friends or Not,1,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Semionn,10442,"Semionn,Zebra Tower,0,E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""data structures,greedy,sortings""
"
masteritos,10443,"masteritos,Matchmaker,0,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
bychkov,10444,"bychkov,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Frol,10445,"Frol,Friends or Not,0,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
SeraphFd,10446,"SeraphFd,Friends or Not,0,A,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Flexor,10447,"Flexor,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
update,10448,"update,Zebra Tower,0,E,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,""data structures,greedy,sortings""
"
KCO,10449,"KCO,Friends or Not,0,A,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
argun,10450,"argun,Friends or Not,1,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
nitsshe,10451,"nitsshe,Friends or Not,1,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
wac.banasik,10452,"wac.banasik,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Umburduk,10453,"Umburduk,Friends or Not,1,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
phiysp,10454,"phiysp,Friends or Not,0,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
jalvarm,10455,"jalvarm,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
laiquendir,10456,"laiquendir,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
TNLong,10457,"TNLong,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
ayakut,10458,"ayakut,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Artemsta,10459,"Artemsta,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
3141592653ly,10460,"3141592653ly,Palindrome pairs,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""brute force,dp,strings""
"
refugee,10461,"refugee,Friends or Not,0,A,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
PiAnte28,10462,"PiAnte28,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
MMS,10463,"MMS,Friends or Not,0,A,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
787878,10464,"787878,Friends or Not,1,A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
lyc12345,10465,"lyc12345,Friends or Not,0,A,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
error_4004,10466,"error_4004,Friends or Not,0,A,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
mesonjohn,10467,"mesonjohn,Zebra Tower,0,E,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,""data structures,greedy,sortings""
"
kwekh,10468,"kwekh,Friends or Not,0,A,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
oioi98,10469,"oioi98,Friends or Not,0,A,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
butozerca,10470,"butozerca,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
MatthewCheung,10471,"MatthewCheung,String Manipulation 1.0,0,C,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,""binary search,brute force,data structures,strings""
"
ivan.briginskiy,10472,"ivan.briginskiy,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
wunjai9x,10473,"wunjai9x,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Teikota,10474,"Teikota,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
andrzejb,10475,"andrzejb,Friends or Not,0,A,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
Blazern,10476,"Blazern,Friends or Not,0,A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
softmob,10477,"softmob,Friends or Not,0,A,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
fantgeass,10478,"fantgeass,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
SkyterX,10479,"SkyterX,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
GLooZy,10480,"GLooZy,Friends or Not,1,A,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
mjchao,10481,"mjchao,Friends or Not,0,A,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
lixiaopang.dlut,10482,"lixiaopang.dlut,Friends or Not,0,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
toobwn,10483,"toobwn,Friends or Not,1,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
krasnokutskiyAton,10484,"krasnokutskiyAton,Zebra Tower,0,E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""data structures,greedy,sortings""
"
mike.shvets,10485,"mike.shvets,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
anuragk898,10486,"anuragk898,Friends or Not,1,A,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
justnewbie,10487,"justnewbie,Friends or Not,0,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,""greedy,implementation""
"
canfkoyuncu,10488,"canfkoyuncu,Matchmaker,0,B,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
truba_shatal,10489,"truba_shatal,Matchmaker,0,B,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,""greedy,sortings""
"
